UniProt_ID,BindingDB_ID,chEMBL_ID,Molecule_name,IN_KI
P51955,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK19545
P51955,BDBM4851,CHEMBL101253,VATALANIB,IK19546
P51955,BDBM26300,CHEMBL215152,AZD1152HQPA,IK19547
P51955,BDBM50184807,CHEMBL377300,BRIVANIB,IK19548
P51955,BDBM25118,CHEMBL522892,DOVITINIB,IK19549
P51955,BDBM27817,CHEMBL464552,GSK1838705A,IK19550
P51955,BDBM21,CHEMBL24828,VANDETANIB,IK19551
P51955,BDBM4814,CHEMBL535,SUNITINIB,IK19552
P51955,BDBM13336,CHEMBL10,SB203580,IK19553
P51955,BDBM31085,CHEMBL574738,AST487,IK19554
P51955,BDBM5655,CHEMBL428690,ALVOCIDIB,IK19555
P51955,BDBM13530,CHEMBL941,IMATINIB,IK19556
P51955,BDBM50355496,CHEMBL1908397,KW2449,IK19557
P51955,BDBM50355499,CHEMBL1908842,JNJ28312141,IK19558
P51955,BDBM50309910,CHEMBL608154,ML120B,IK19559
P51955,BDBM25121,CHEMBL513909,BI2536,IK19560
P51955,BDBM50355495,CHEMBL1908391,MASITINIB,IK19561
P51955,BDBM5931,CHEMBL296468,BMS387032,IK19562
P51955,BDBM13535,CHEMBL124660,TANDUTINIB,IK19563
P51955,BDBM50237710,CHEMBL255863,NILOTINIB,IK19564
P51955,BDBM50132260,CHEMBL105442,CI1040,IK19565
P51955,BDBM50358243,CHEMBL1922224,Rel-Astrogorgol F,IK19566
P51955,BDBM50358245,CHEMBL1922225,24-Exomethylenecalicoferol E,IK19567
P51955,BDBM50358246,CHEMBL456936,CALICOFEROL E,IK19568
P51955,BDBM50358247,CHEMBL517956,ASTROGORGIADIOL,IK19569
P51955,BDBM50358248,CHEMBL456294,CALICOFEROL I,IK19570
P51955,BDBM50358249,CHEMBL515982,CALICOFEROL C,IK19571
P51955,BDBM4814,CHEMBL535,SUNITINIB,IK19572
P51955,BDBM21079,CHEMBL223360,LINIFANIB,IK19573
P51955,BDBM24773,CHEMBL572881,MOTESANIB,IK19574
P51955,BDBM31085,CHEMBL574738,AST487,IK19575
P51955,BDBM26300,CHEMBL215152,AZD1152HQPA,IK19576
P51955,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK19577
P51955,BDBM5931,CHEMBL296468,BMS387032,IK19578
P51955,BDBM25118,CHEMBL522892,DOVITINIB,IK19579
P51955,BDBM31088,CHEMBL558752,RAF265,IK19580
P51955,BDBM4779,CHEMBL31965,CANERTINIB,IK19581
P51955,BDBM50193995,CHEMBL221959,TOFACITINIB,IK19582
P51955,BDBM31340,CHEMBL483321,CP724714,IK19583
P51955,BDBM13216,CHEMBL1421,DASATINIB,IK19584
P51955,BDBM31090,CHEMBL607707,PELITINIB,IK19585
P51955,BDBM5446,CHEMBL553,ERLOTINIB,IK19586
P51955,BDBM5655,CHEMBL428690,ALVOCIDIB,IK19587
P51955,BDBM5447,CHEMBL939,GEFITINIB,IK19588
P51955,BDBM32362,CHEMBL261849,GW632580X,IK19589
P51955,BDBM26474,CHEMBL477772,PAZOPANIB,IK19590
P51955,BDBM13530,CHEMBL941,IMATINIB,IK19591
P51955,BDBM6866,CHEMBL191003,JNJ7706621,IK19592
P51955,BDBM5445,CHEMBL554,LAPATINIB,IK19593
P51955,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK19594
P51955,BDBM13535,CHEMBL124660,TANDUTINIB,IK19595
P51955,BDBM31093,CHEMBL259084,MLN8054,IK19596
P51955,BDBM25045,CHEMBL573339,PI103,IK19597
P51955,BDBM4851,CHEMBL101253,VATALANIB,IK19598
P51955,BDBM7533,CHEMBL14762,SELICICLIB,IK19599
P51955,BDBM13531,CHEMBL278041,SB202190,IK19600
P51955,BDBM13336,CHEMBL10,SB203580,IK19601
P51955,BDBM50110208,CHEMBL440084,SB431542,IK19602
P51955,BDBM16673,CHEMBL1336,SORAFENIB,IK19603
P51955,BDBM31095,CHEMBL1721885,SU014813,IK19604
P51955,BDBM4814,CHEMBL535,SUNITINIB,IK19605
P51955,BDBM13534,CHEMBL572878,TOZASERTIB,IK19606
P51955,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK19607
P51955,BDBM21,CHEMBL24828,VANDETANIB,IK19608
P51955,BDBM31090,CHEMBL607707,PELITINIB,IK19609
P51955,BDBM7460,CHEMBL50,QUERCETIN,IK19610
P51956,BDBM50026612,CHEMBL502835,NINTEDANIB,IK19611
P51956,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK19612
P51956,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19613
P51956,BDBM25117,CHEMBL1289926,AXITINIB,IK19614
P51956,BDBM25919,CHEMBL249697,BMS345541,IK19615
P51956,BDBM50355494,CHEMBL1908396,Ki20227,IK19616
P51956,BDBM32362,CHEMBL261849,GW632580X,IK19617
P51956,BDBM4779,CHEMBL31965,CANERTINIB,IK19618
P51956,BDBM6568,CHEMBL386051,PD17395,IK19619
P51956,BDBM25617,CHEMBL1230020,PLX4720,IK19620
P51956,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK19621
P51956,BDBM50242742,CHEMBL509032,TAE684,IK19622
P51956,BDBM25028,CHEMBL521851,PICTILISIB,IK19623
P51956,BDBM12621,CHEMBL384304,RG547,IK19624
P51956,BDBM31088,CHEMBL558752,RAF265,IK19625
P51956,BDBM26474,CHEMBL477772,PAZOPANIB,IK19626
P51956,BDBM13216,CHEMBL1421,DASATINIB,IK19627
P51956,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK19628
P51956,BDBM25045,CHEMBL573339,PI103,IK19629
P51956,BDBM24773,CHEMBL572881,MOTESANIB,IK19630
P51956,BDBM13534,CHEMBL572878,TOZASERTIB,IK19631
P51956,BDBM4552,CHEMBL288441,BOSUTINIB,IK19632
P51956,BDBM50331096,CHEMBL491473,CEDIRANIB,IK19633
P51956,BDBM31095,CHEMBL1721885,SU014813,IK19634
P51956,BDBM15138,CHEMBL379218,A674563,IK19635
P51956,BDBM50242737,CHEMBL450786,PHA665752,IK19636
P51956,BDBM25013,CHEMBL494089,GSK690693,IK19637
P51956,BDBM5447,CHEMBL939,GEFITINIB,IK19638
P51956,BDBM5446,CHEMBL553,ERLOTINIB,IK19639
P51956,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK19640
P51956,BDBM5445,CHEMBL554,LAPATINIB,IK19641
P51956,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK19642
P51956,BDBM60589,CHEMBL1236107,SGX523,IK19643
P51956,BDBM16673,CHEMBL1336,SORAFENIB,IK19644
P51956,BDBM50355500,CHEMBL1908394,GSK461364,IK19645
P51956,BDBM24654,CHEMBL445813,AT7519,IK19646
P51956,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK19647
P51956,BDBM60665,CHEMBL475251,R406,IK19648
P51956,BDBM50161957,CHEMBL180022,NERATINIB,IK19649
P51956,BDBM31093,CHEMBL259084,MLN8054,IK19650
P51956,BDBM50193995,CHEMBL221959,TOFACITINIB,IK19651
P51956,BDBM21079,CHEMBL223360,LINIFANIB,IK19652
P51956,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK19653
P51956,BDBM25084,CHEMBL230011,TG100115,IK19654
P51956,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK19655
P51956,BDBM50322823,CHEMBL1173655,AFATINIB,IK19656
P51956,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK19657
P51956,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK19658
P51956,BDBM4851,CHEMBL101253,VATALANIB,IK19659
P51956,BDBM26300,CHEMBL215152,AZD1152HQPA,IK19660
P51956,BDBM50184807,CHEMBL377300,BRIVANIB,IK19661
P51956,BDBM25118,CHEMBL522892,DOVITINIB,IK19662
P51956,BDBM27817,CHEMBL464552,GSK1838705A,IK19663
P51956,BDBM21,CHEMBL24828,VANDETANIB,IK19664
P51956,BDBM4814,CHEMBL535,SUNITINIB,IK19665
P51956,BDBM13336,CHEMBL10,SB203580,IK19666
P51956,BDBM31085,CHEMBL574738,AST487,IK19667
P51956,BDBM5655,CHEMBL428690,ALVOCIDIB,IK19668
P51956,BDBM13530,CHEMBL941,IMATINIB,IK19669
P51956,BDBM50355496,CHEMBL1908397,KW2449,IK19670
P51956,BDBM50355499,CHEMBL1908842,JNJ28312141,IK19671
P51956,BDBM50309910,CHEMBL608154,ML120B,IK19672
P51956,BDBM25121,CHEMBL513909,BI2536,IK19673
P51956,BDBM50355495,CHEMBL1908391,MASITINIB,IK19674
P51956,BDBM5931,CHEMBL296468,BMS387032,IK19675
P51956,BDBM13535,CHEMBL124660,TANDUTINIB,IK19676
P51956,BDBM50237710,CHEMBL255863,NILOTINIB,IK19677
P51956,BDBM50132260,CHEMBL105442,CI1040,IK19678
P51956,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK19679
P51957,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19680
P51957,BDBM50026612,CHEMBL502835,NINTEDANIB,IK19681
P51957,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK19682
P51957,BDBM25117,CHEMBL1289926,AXITINIB,IK19683
P51957,BDBM50355494,CHEMBL1908396,Ki20227,IK19684
P51957,BDBM15138,CHEMBL379218,A674563,IK19685
P51957,BDBM32362,CHEMBL261849,GW632580X,IK19686
P51957,BDBM5446,CHEMBL553,ERLOTINIB,IK19687
P51957,BDBM4851,CHEMBL101253,VATALANIB,IK19688
P51957,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK19689
P51957,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK19690
P51957,BDBM50242742,CHEMBL509032,TAE684,IK19691
P51957,BDBM31088,CHEMBL558752,RAF265,IK19692
P51957,BDBM26474,CHEMBL477772,PAZOPANIB,IK19693
P51957,BDBM25919,CHEMBL249697,BMS345541,IK19694
P51957,BDBM50132260,CHEMBL105442,CI1040,IK19695
P51957,BDBM5931,CHEMBL296468,BMS387032,IK19696
P51957,BDBM50355496,CHEMBL1908397,KW2449,IK19697
P51957,BDBM60589,CHEMBL1236107,SGX523,IK19698
P51957,BDBM4552,CHEMBL288441,BOSUTINIB,IK19699
P51957,BDBM25028,CHEMBL521851,PICTILISIB,IK19700
P51957,BDBM25045,CHEMBL573339,PI103,IK19701
P51957,BDBM50242737,CHEMBL450786,PHA665752,IK19702
P51957,BDBM5447,CHEMBL939,GEFITINIB,IK19703
P51957,BDBM31095,CHEMBL1721885,SU014813,IK19704
P51957,BDBM26300,CHEMBL215152,AZD1152HQPA,IK19705
P51957,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK19706
P51957,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK19707
P51957,BDBM5445,CHEMBL554,LAPATINIB,IK19708
P51957,BDBM50355495,CHEMBL1908391,MASITINIB,IK19709
P51957,BDBM12621,CHEMBL384304,RG547,IK19710
P51957,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK19711
P51957,BDBM50322823,CHEMBL1173655,AFATINIB,IK19712
P51957,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK19713
P51957,BDBM25013,CHEMBL494089,GSK690693,IK19714
P51957,BDBM25617,CHEMBL1230020,PLX4720,IK19715
P51957,BDBM24654,CHEMBL445813,AT7519,IK19716
P51957,BDBM50161957,CHEMBL180022,NERATINIB,IK19717
P51957,BDBM60665,CHEMBL475251,R406,IK19718
P51957,BDBM21079,CHEMBL223360,LINIFANIB,IK19719
P51957,BDBM25084,CHEMBL230011,TG100115,IK19720
P51957,BDBM31093,CHEMBL259084,MLN8054,IK19721
P51957,BDBM24773,CHEMBL572881,MOTESANIB,IK19722
P51957,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK19723
P51957,BDBM4779,CHEMBL31965,CANERTINIB,IK19724
P51957,BDBM13534,CHEMBL572878,TOZASERTIB,IK19725
P51957,BDBM50193995,CHEMBL221959,TOFACITINIB,IK19726
P51957,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK19727
P51957,BDBM16673,CHEMBL1336,SORAFENIB,IK19728
P51957,BDBM25118,CHEMBL522892,DOVITINIB,IK19729
P51957,BDBM50184807,CHEMBL377300,BRIVANIB,IK19730
P51957,BDBM21,CHEMBL24828,VANDETANIB,IK19731
P51957,BDBM31085,CHEMBL574738,AST487,IK19732
P51957,BDBM4814,CHEMBL535,SUNITINIB,IK19733
P51957,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK19734
P51957,BDBM13216,CHEMBL1421,DASATINIB,IK19735
P51957,BDBM5655,CHEMBL428690,ALVOCIDIB,IK19736
P51957,BDBM50355499,CHEMBL1908842,JNJ28312141,IK19737
P51957,BDBM50309910,CHEMBL608154,ML120B,IK19738
P51957,BDBM13530,CHEMBL941,IMATINIB,IK19739
P51957,BDBM25121,CHEMBL513909,BI2536,IK19740
P51957,BDBM27817,CHEMBL464552,GSK1838705A,IK19741
P51957,BDBM13336,CHEMBL10,SB203580,IK19742
P51957,BDBM6568,CHEMBL386051,PD17395,IK19743
P51957,BDBM13535,CHEMBL124660,TANDUTINIB,IK19744
P51957,BDBM50331096,CHEMBL491473,CEDIRANIB,IK19745
P51957,BDBM50355500,CHEMBL1908394,GSK461364,IK19746
P51957,BDBM50237710,CHEMBL255863,NILOTINIB,IK19747
P51957,BDBM50396534,CHEMBL2171124,GSK2606414,IK19748
Q6P3R8,BDBM31085,CHEMBL574738,AST487,IK19749
Q6P3R8,BDBM25118,CHEMBL522892,DOVITINIB,IK19750
Q6P3R8,BDBM31088,CHEMBL558752,RAF265,IK19751
Q6P3R8,BDBM13534,CHEMBL572878,TOZASERTIB,IK19752
Q6P3R8,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK19753
Q6P3R8,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19754
Q6P3R8,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19755
Q6P3R8,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK19756
Q6P3R8,BDBM50026612,CHEMBL502835,NINTEDANIB,IK19757
Q6P3R8,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19758
Q6P3R8,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK19759
Q6P3R8,BDBM13535,CHEMBL124660,TANDUTINIB,IK19760
Q6P3R8,BDBM16673,CHEMBL1336,SORAFENIB,IK19761
Q6P3R8,BDBM50326054,CHEMBL1240703,CGP52421,IK19762
Q6P3R8,BDBM4814,CHEMBL535,SUNITINIB,IK19763
Q6P3R8,BDBM4814,CHEMBL535,SUNITINIB,IK19764
Q6P3R8,BDBM31085,CHEMBL574738,AST487,IK19765
Q6P3R8,BDBM50331096,CHEMBL491473,CEDIRANIB,IK19766
Q6P3R8,BDBM21,CHEMBL24828,VANDETANIB,IK19767
Q6P3R8,BDBM50161957,CHEMBL180022,NERATINIB,IK19768
Q6P3R8,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK19769
Q6P3R8,BDBM27817,CHEMBL464552,GSK1838705A,IK19770
Q6P3R8,BDBM50309910,CHEMBL608154,ML120B,IK19771
Q6P3R8,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK19772
Q6P3R8,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK19773
Q6P3R8,BDBM31095,CHEMBL1721885,SU014813,IK19774
Q6P3R8,BDBM60589,CHEMBL1236107,SGX523,IK19775
Q6P3R8,BDBM16673,CHEMBL1336,SORAFENIB,IK19776
Q6P3R8,BDBM50242742,CHEMBL509032,TAE684,IK19777
Q6P3R8,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK19778
Q6P3R8,BDBM50184807,CHEMBL377300,BRIVANIB,IK19779
Q6P3R8,BDBM50193995,CHEMBL221959,TOFACITINIB,IK19780
Q6P3R8,BDBM5655,CHEMBL428690,ALVOCIDIB,IK19781
Q6P3R8,BDBM13336,CHEMBL10,SB203580,IK19782
Q6P3R8,BDBM50322823,CHEMBL1173655,AFATINIB,IK19783
Q6P3R8,BDBM31088,CHEMBL558752,RAF265,IK19784
Q6P3R8,BDBM5445,CHEMBL554,LAPATINIB,IK19785
Q6P3R8,BDBM25084,CHEMBL230011,TG100115,IK19786
Q6P3R8,BDBM50355500,CHEMBL1908394,GSK461364,IK19787
Q6P3R8,BDBM13530,CHEMBL941,IMATINIB,IK19788
Q6P3R8,BDBM26300,CHEMBL215152,AZD1152HQPA,IK19789
Q6P3R8,BDBM25118,CHEMBL522892,DOVITINIB,IK19790
Q6P3R8,BDBM25117,CHEMBL1289926,AXITINIB,IK19791
Q6P3R8,BDBM6568,CHEMBL386051,PD17395,IK19792
Q6P3R8,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK19793
Q6P3R8,BDBM25121,CHEMBL513909,BI2536,IK19794
Q6P3R8,BDBM32362,CHEMBL261849,GW632580X,IK19795
Q6P3R8,BDBM26474,CHEMBL477772,PAZOPANIB,IK19796
Q6P3R8,BDBM25617,CHEMBL1230020,PLX4720,IK19797
Q6P3R8,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK19798
Q6P3R8,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK19799
Q6P3R8,BDBM24773,CHEMBL572881,MOTESANIB,IK19800
Q6P3R8,BDBM5931,CHEMBL296468,BMS387032,IK19801
Q6P3R8,BDBM50132260,CHEMBL105442,CI1040,IK19802
Q6P3R8,BDBM50355494,CHEMBL1908396,Ki20227,IK19803
Q6P3R8,BDBM60665,CHEMBL475251,R406,IK19804
Q6P3R8,BDBM12621,CHEMBL384304,RG547,IK19805
Q6P3R8,BDBM4851,CHEMBL101253,VATALANIB,IK19806
Q6P3R8,BDBM13535,CHEMBL124660,TANDUTINIB,IK19807
Q6P3R8,BDBM5447,CHEMBL939,GEFITINIB,IK19808
Q6P3R8,BDBM13534,CHEMBL572878,TOZASERTIB,IK19809
Q6P3R8,BDBM24654,CHEMBL445813,AT7519,IK19810
Q6P3R8,BDBM5446,CHEMBL553,ERLOTINIB,IK19811
Q6P3R8,BDBM31093,CHEMBL259084,MLN8054,IK19812
Q6P3R8,BDBM50355499,CHEMBL1908842,JNJ28312141,IK19813
Q6P3R8,BDBM50355495,CHEMBL1908391,MASITINIB,IK19814
Q6P3R8,BDBM50242737,CHEMBL450786,PHA665752,IK19815
Q6P3R8,BDBM4779,CHEMBL31965,CANERTINIB,IK19816
Q6P3R8,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK19817
Q6P3R8,BDBM25028,CHEMBL521851,PICTILISIB,IK19818
Q6P3R8,BDBM25013,CHEMBL494089,GSK690693,IK19819
Q6P3R8,BDBM13216,CHEMBL1421,DASATINIB,IK19820
Q6P3R8,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK19821
Q6P3R8,BDBM4552,CHEMBL288441,BOSUTINIB,IK19822
Q6P3R8,BDBM25045,CHEMBL573339,PI103,IK19823
Q6P3R8,BDBM15138,CHEMBL379218,A674563,IK19824
Q6P3R8,BDBM25919,CHEMBL249697,BMS345541,IK19825
Q6P3R8,BDBM50237710,CHEMBL255863,NILOTINIB,IK19826
Q6P3R8,BDBM50355496,CHEMBL1908397,KW2449,IK19827
Q6P3R8,BDBM21079,CHEMBL223360,LINIFANIB,IK19828
Q6P3R8,BDBM7533,CHEMBL14762,SELICICLIB,IK19829
Q6P3R8,BDBM13531,CHEMBL278041,SB202190,IK19830
Q6P3R8,BDBM13336,CHEMBL10,SB203580,IK19831
Q6P3R8,BDBM50110208,CHEMBL440084,SB431542,IK19832
Q6P3R8,BDBM16673,CHEMBL1336,SORAFENIB,IK19833
Q6P3R8,BDBM31095,CHEMBL1721885,SU014813,IK19834
Q6P3R8,BDBM4814,CHEMBL535,SUNITINIB,IK19835
Q6P3R8,BDBM13534,CHEMBL572878,TOZASERTIB,IK19836
Q6P3R8,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK19837
Q6P3R8,BDBM21,CHEMBL24828,VANDETANIB,IK19838
Q6P3R8,BDBM21079,CHEMBL223360,LINIFANIB,IK19839
Q6P3R8,BDBM24773,CHEMBL572881,MOTESANIB,IK19840
Q6P3R8,BDBM31085,CHEMBL574738,AST487,IK19841
Q6P3R8,BDBM26300,CHEMBL215152,AZD1152HQPA,IK19842
Q6P3R8,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK19843
Q6P3R8,BDBM5931,CHEMBL296468,BMS387032,IK19844
Q6P3R8,BDBM25118,CHEMBL522892,DOVITINIB,IK19845
Q6P3R8,BDBM31088,CHEMBL558752,RAF265,IK19846
Q6P3R8,BDBM4779,CHEMBL31965,CANERTINIB,IK19847
Q6P3R8,BDBM50193995,CHEMBL221959,TOFACITINIB,IK19848
Q6P3R8,BDBM31340,CHEMBL483321,CP724714,IK19849
Q6P3R8,BDBM13216,CHEMBL1421,DASATINIB,IK19850
Q6P3R8,BDBM31090,CHEMBL607707,PELITINIB,IK19851
Q6P3R8,BDBM5446,CHEMBL553,ERLOTINIB,IK19852
Q6P3R8,BDBM5655,CHEMBL428690,ALVOCIDIB,IK19853
Q6P3R8,BDBM5447,CHEMBL939,GEFITINIB,IK19854
Q6P3R8,BDBM32362,CHEMBL261849,GW632580X,IK19855
Q6P3R8,BDBM26474,CHEMBL477772,PAZOPANIB,IK19856
Q6P3R8,BDBM13530,CHEMBL941,IMATINIB,IK19857
Q6P3R8,BDBM6866,CHEMBL191003,JNJ7706621,IK19858
Q6P3R8,BDBM5445,CHEMBL554,LAPATINIB,IK19859
Q6P3R8,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK19860
Q6P3R8,BDBM13535,CHEMBL124660,TANDUTINIB,IK19861
Q6P3R8,BDBM31093,CHEMBL259084,MLN8054,IK19862
Q6P3R8,BDBM25045,CHEMBL573339,PI103,IK19863
Q6P3R8,BDBM4851,CHEMBL101253,VATALANIB,IK19864
Q9HC98,BDBM25118,CHEMBL522892,DOVITINIB,IK19865
Q9HC98,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK19866
Q9HC98,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19867
Q9HC98,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19868
Q9HC98,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK19869
Q9HC98,BDBM50026612,CHEMBL502835,NINTEDANIB,IK19870
Q9HC98,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK19871
Q9HC98,BDBM158154,CHEMBL1983268,ENTRECTINIB,IK19872
Q9HC98,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK19873
Q9HC98,BDBM13535,CHEMBL124660,TANDUTINIB,IK19874
Q9HC98,BDBM16673,CHEMBL1336,SORAFENIB,IK19875
Q9HC98,BDBM50326054,CHEMBL1240703,CGP52421,IK19876
Q9HC98,BDBM4814,CHEMBL535,SUNITINIB,IK19877
Q9HC98,BDBM50350423,CHEMBL466154,NORLICHEXANTHONE,IK19878
Q9HC98,BDBM50350424,CHEMBL454440,ANOMALIN A,IK19879
Q9HC98,BDBM60665,CHEMBL475251,R406,IK19880
Q9HC98,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK19881
Q9HC98,BDBM24773,CHEMBL572881,MOTESANIB,IK19882
Q9HC98,BDBM25045,CHEMBL573339,PI103,IK19883
Q9HC98,BDBM50237710,CHEMBL255863,NILOTINIB,IK19884
Q9HC98,BDBM31095,CHEMBL1721885,SU014813,IK19885
Q9HC98,BDBM5446,CHEMBL553,ERLOTINIB,IK19886
Q9HC98,BDBM6568,CHEMBL386051,PD17395,IK19887
Q9HC98,BDBM13530,CHEMBL941,IMATINIB,IK19888
Q9HC98,BDBM60589,CHEMBL1236107,SGX523,IK19889
Q9HC98,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK19890
Q9HC98,BDBM50193995,CHEMBL221959,TOFACITINIB,IK19891
Q9HC98,BDBM50355495,CHEMBL1908391,MASITINIB,IK19892
Q9HC98,BDBM26300,CHEMBL215152,AZD1152HQPA,IK19893
Q9HC98,BDBM25121,CHEMBL513909,BI2536,IK19894
Q9HC98,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK19895
Q9HC98,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK19896
Q9HC98,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK19897
Q9HC98,BDBM13535,CHEMBL124660,TANDUTINIB,IK19898
Q9HC98,BDBM50322823,CHEMBL1173655,AFATINIB,IK19899
Q9HC98,BDBM25118,CHEMBL522892,DOVITINIB,IK19900
Q9HC98,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK19901
Q9HC98,BDBM13216,CHEMBL1421,DASATINIB,IK19902
Q9HC98,BDBM16673,CHEMBL1336,SORAFENIB,IK19903
Q9HC98,BDBM5445,CHEMBL554,LAPATINIB,IK19904
Q9HC98,BDBM50309910,CHEMBL608154,ML120B,IK19905
Q9HC98,BDBM31088,CHEMBL558752,RAF265,IK19906
Q9HC98,BDBM50355499,CHEMBL1908842,JNJ28312141,IK19907
Q9HC98,BDBM50242737,CHEMBL450786,PHA665752,IK19908
Q9HC98,BDBM50161957,CHEMBL180022,NERATINIB,IK19909
Q9HC98,BDBM25117,CHEMBL1289926,AXITINIB,IK19910
Q9HC98,BDBM5655,CHEMBL428690,ALVOCIDIB,IK19911
Q9HC98,BDBM50355496,CHEMBL1908397,KW2449,IK19912
Q9HC98,BDBM5447,CHEMBL939,GEFITINIB,IK19913
Q9HC98,BDBM4552,CHEMBL288441,BOSUTINIB,IK19914
Q9HC98,BDBM50132260,CHEMBL105442,CI1040,IK19915
Q9HC98,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK19916
Q9HC98,BDBM50355500,CHEMBL1908394,GSK461364,IK19917
Q9HC98,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK19918
Q9HC98,BDBM25028,CHEMBL521851,PICTILISIB,IK19919
Q9HC98,BDBM13336,CHEMBL10,SB203580,IK19920
Q9HC98,BDBM24654,CHEMBL445813,AT7519,IK19921
Q9HC98,BDBM50184807,CHEMBL377300,BRIVANIB,IK19922
Q9HC98,BDBM25013,CHEMBL494089,GSK690693,IK19923
Q9HC98,BDBM50242742,CHEMBL509032,TAE684,IK19924
Q9HC98,BDBM32362,CHEMBL261849,GW632580X,IK19925
Q9HC98,BDBM31093,CHEMBL259084,MLN8054,IK19926
Q9HC98,BDBM5931,CHEMBL296468,BMS387032,IK19927
Q9HC98,BDBM4814,CHEMBL535,SUNITINIB,IK19928
Q9HC98,BDBM21079,CHEMBL223360,LINIFANIB,IK19929
Q9HC98,BDBM50355494,CHEMBL1908396,Ki20227,IK19930
Q9HC98,BDBM4779,CHEMBL31965,CANERTINIB,IK19931
Q9HC98,BDBM50331096,CHEMBL491473,CEDIRANIB,IK19932
Q9HC98,BDBM27817,CHEMBL464552,GSK1838705A,IK19933
Q9HC98,BDBM15138,CHEMBL379218,A674563,IK19934
Q9HC98,BDBM25919,CHEMBL249697,BMS345541,IK19935
Q9HC98,BDBM21,CHEMBL24828,VANDETANIB,IK19936
Q9HC98,BDBM31085,CHEMBL574738,AST487,IK19937
Q9HC98,BDBM25084,CHEMBL230011,TG100115,IK19938
Q9HC98,BDBM4851,CHEMBL101253,VATALANIB,IK19939
Q9HC98,BDBM12621,CHEMBL384304,RG547,IK19940
Q9HC98,BDBM25617,CHEMBL1230020,PLX4720,IK19941
Q9HC98,BDBM26474,CHEMBL477772,PAZOPANIB,IK19942
Q9HC98,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK19943
Q9HC98,BDBM13534,CHEMBL572878,TOZASERTIB,IK19944
Q9HC98,BDBM50358243,CHEMBL1922224,Rel-Astrogorgol F,IK19945
Q9HC98,BDBM50358245,CHEMBL1922225,24-Exomethylenecalicoferol E,IK19946
