UniProt_ID,BindingDB_ID,chEMBL_ID,Molecule_name,IN_KI
O75385,BDBM25045,CHEMBL573339,PI103,IK48944
O75385,BDBM50242737,CHEMBL450786,PHA665752,IK48945
O75385,BDBM31095,CHEMBL1721885,SU014813,IK48946
O75385,BDBM26300,CHEMBL215152,AZD1152HQPA,IK48947
O75385,BDBM13216,CHEMBL1421,DASATINIB,IK48948
O75385,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK48949
O75385,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK48950
O75385,BDBM5445,CHEMBL554,LAPATINIB,IK48951
O75385,BDBM50355495,CHEMBL1908391,MASITINIB,IK48952
O75385,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK48953
O75385,BDBM12621,CHEMBL384304,RG547,IK48954
O75385,BDBM13530,CHEMBL941,IMATINIB,IK48955
O75385,BDBM50322823,CHEMBL1173655,AFATINIB,IK48956
O75385,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK48957
O75385,BDBM25013,CHEMBL494089,GSK690693,IK48958
O75385,BDBM25617,CHEMBL1230020,PLX4720,IK48959
O75385,BDBM24654,CHEMBL445813,AT7519,IK48960
O75385,BDBM50161957,CHEMBL180022,NERATINIB,IK48961
O75385,BDBM60665,CHEMBL475251,R406,IK48962
O75385,BDBM13535,CHEMBL124660,TANDUTINIB,IK48963
O75385,BDBM25084,CHEMBL230011,TG100115,IK48964
O75385,BDBM31093,CHEMBL259084,MLN8054,IK48965
O75385,BDBM32362,CHEMBL261849,GW632580X,IK48966
O75385,BDBM24773,CHEMBL572881,MOTESANIB,IK48967
O75385,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK48968
O75385,BDBM4779,CHEMBL31965,CANERTINIB,IK48969
O75385,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK48970
O75385,BDBM25118,CHEMBL522892,DOVITINIB,IK48971
O75385,BDBM50193995,CHEMBL221959,TOFACITINIB,IK48972
O75385,BDBM50184807,CHEMBL377300,BRIVANIB,IK48973
O75385,BDBM21,CHEMBL24828,VANDETANIB,IK48974
O75385,BDBM31085,CHEMBL574738,AST487,IK48975
O75385,BDBM4814,CHEMBL535,SUNITINIB,IK48976
O75385,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK48977
O75385,BDBM16673,CHEMBL1336,SORAFENIB,IK48978
O75385,BDBM5655,CHEMBL428690,ALVOCIDIB,IK48979
O75385,BDBM50309910,CHEMBL608154,ML120B,IK48980
O75385,BDBM25121,CHEMBL513909,BI2536,IK48981
O75385,BDBM27817,CHEMBL464552,GSK1838705A,IK48982
O75385,BDBM5447,CHEMBL939,GEFITINIB,IK48983
O75385,BDBM13336,CHEMBL10,SB203580,IK48984
O75385,BDBM6568,CHEMBL386051,PD17395,IK48985
O75385,BDBM50331096,CHEMBL491473,CEDIRANIB,IK48986
O75385,BDBM50355500,CHEMBL1908394,GSK461364,IK48987
O75385,BDBM50237710,CHEMBL255863,NILOTINIB,IK48988
O75385,BDBM50355499,CHEMBL1908842,JNJ28312141,IK48989
O75385,BDBM13534,CHEMBL572878,TOZASERTIB,IK48990
Q8IYT8,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK48991
Q8IYT8,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK48992
Q8IYT8,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK48993
Q8IYT8,BDBM16673,CHEMBL1336,SORAFENIB,IK48994
Q8IYT8,BDBM4814,CHEMBL535,SUNITINIB,IK48995
Q8IYT8,BDBM50326054,CHEMBL1240703,CGP52421,IK48996
Q8IYT8,BDBM13535,CHEMBL124660,TANDUTINIB,IK48997
Q8IYT8,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK48998
Q8IYT8,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK48999
Q8IYT8,BDBM50026612,CHEMBL502835,NINTEDANIB,IK49000
Q8IYT8,BDBM17051,CHEMBL577784,BX795,IK49001
Q8IYT8,BDBM60665,CHEMBL475251,R406,IK49002
Q8IYT8,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK49003
Q8IYT8,BDBM24773,CHEMBL572881,MOTESANIB,IK49004
Q8IYT8,BDBM25045,CHEMBL573339,PI103,IK49005
Q8IYT8,BDBM50237710,CHEMBL255863,NILOTINIB,IK49006
Q8IYT8,BDBM31095,CHEMBL1721885,SU014813,IK49007
Q8IYT8,BDBM6568,CHEMBL386051,PD17395,IK49008
Q8IYT8,BDBM13530,CHEMBL941,IMATINIB,IK49009
Q8IYT8,BDBM60589,CHEMBL1236107,SGX523,IK49010
Q8IYT8,BDBM31088,CHEMBL558752,RAF265,IK49011
Q8IYT8,BDBM16673,CHEMBL1336,SORAFENIB,IK49012
Q8IYT8,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK49013
Q8IYT8,BDBM50193995,CHEMBL221959,TOFACITINIB,IK49014
Q8IYT8,BDBM50355495,CHEMBL1908391,MASITINIB,IK49015
Q8IYT8,BDBM26300,CHEMBL215152,AZD1152HQPA,IK49016
Q8IYT8,BDBM25121,CHEMBL513909,BI2536,IK49017
Q8IYT8,BDBM50331096,CHEMBL491473,CEDIRANIB,IK49018
Q8IYT8,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK49019
Q8IYT8,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK49020
Q8IYT8,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK49021
Q8IYT8,BDBM50309910,CHEMBL608154,ML120B,IK49022
Q8IYT8,BDBM13535,CHEMBL124660,TANDUTINIB,IK49023
Q8IYT8,BDBM50322823,CHEMBL1173655,AFATINIB,IK49024
Q8IYT8,BDBM25118,CHEMBL522892,DOVITINIB,IK49025
Q8IYT8,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK49026
Q8IYT8,BDBM13216,CHEMBL1421,DASATINIB,IK49027
Q8IYT8,BDBM5445,CHEMBL554,LAPATINIB,IK49028
Q8IYT8,BDBM50355499,CHEMBL1908842,JNJ28312141,IK49029
Q8IYT8,BDBM50242737,CHEMBL450786,PHA665752,IK49030
Q8IYT8,BDBM50161957,CHEMBL180022,NERATINIB,IK49031
Q8IYT8,BDBM25117,CHEMBL1289926,AXITINIB,IK49032
Q8IYT8,BDBM5655,CHEMBL428690,ALVOCIDIB,IK49033
Q8IYT8,BDBM5447,CHEMBL939,GEFITINIB,IK49034
Q8IYT8,BDBM4552,CHEMBL288441,BOSUTINIB,IK49035
Q8IYT8,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK49036
Q8IYT8,BDBM50355500,CHEMBL1908394,GSK461364,IK49037
Q8IYT8,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK49038
Q8IYT8,BDBM25028,CHEMBL521851,PICTILISIB,IK49039
Q8IYT8,BDBM13336,CHEMBL10,SB203580,IK49040
Q8IYT8,BDBM24654,CHEMBL445813,AT7519,IK49041
Q8IYT8,BDBM5446,CHEMBL553,ERLOTINIB,IK49042
Q8IYT8,BDBM50184807,CHEMBL377300,BRIVANIB,IK49043
Q8IYT8,BDBM25013,CHEMBL494089,GSK690693,IK49044
Q8IYT8,BDBM50242742,CHEMBL509032,TAE684,IK49045
Q8IYT8,BDBM31093,CHEMBL259084,MLN8054,IK49046
Q8IYT8,BDBM50132260,CHEMBL105442,CI1040,IK49047
Q8IYT8,BDBM5931,CHEMBL296468,BMS387032,IK49048
Q8IYT8,BDBM4814,CHEMBL535,SUNITINIB,IK49049
Q8IYT8,BDBM32362,CHEMBL261849,GW632580X,IK49050
Q8IYT8,BDBM21079,CHEMBL223360,LINIFANIB,IK49051
Q8IYT8,BDBM50355494,CHEMBL1908396,Ki20227,IK49052
Q8IYT8,BDBM4779,CHEMBL31965,CANERTINIB,IK49053
Q8IYT8,BDBM27817,CHEMBL464552,GSK1838705A,IK49054
Q8IYT8,BDBM15138,CHEMBL379218,A674563,IK49055
Q8IYT8,BDBM25919,CHEMBL249697,BMS345541,IK49056
Q8IYT8,BDBM21,CHEMBL24828,VANDETANIB,IK49057
Q8IYT8,BDBM31085,CHEMBL574738,AST487,IK49058
Q8IYT8,BDBM25084,CHEMBL230011,TG100115,IK49059
Q8IYT8,BDBM12621,CHEMBL384304,RG547,IK49060
Q8IYT8,BDBM25617,CHEMBL1230020,PLX4720,IK49061
Q8IYT8,BDBM26474,CHEMBL477772,PAZOPANIB,IK49062
Q8IYT8,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK49063
Q8IYT8,BDBM4851,CHEMBL101253,VATALANIB,IK49064
Q8IYT8,BDBM50355496,CHEMBL1908397,KW2449,IK49065
Q8IYT8,BDBM13534,CHEMBL572878,TOZASERTIB,IK49066
Q6PHR2,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK49067
Q6PHR2,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK49068
Q6PHR2,BDBM50026612,CHEMBL502835,NINTEDANIB,IK49069
Q6PHR2,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK49070
Q6PHR2,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK49071
Q6PHR2,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK49072
Q6PHR2,BDBM50326054,CHEMBL1240703,CGP52421,IK49073
Q6PHR2,BDBM4814,CHEMBL535,SUNITINIB,IK49074
Q6PHR2,BDBM13535,CHEMBL124660,TANDUTINIB,IK49075
Q6PHR2,BDBM16673,CHEMBL1336,SORAFENIB,IK49076
Q6PHR2,BDBM25919,CHEMBL249697,BMS345541,IK49077
Q6PHR2,BDBM50242742,CHEMBL509032,TAE684,IK49078
Q6PHR2,BDBM4552,CHEMBL288441,BOSUTINIB,IK49079
Q6PHR2,BDBM50355494,CHEMBL1908396,Ki20227,IK49080
Q6PHR2,BDBM32362,CHEMBL261849,GW632580X,IK49081
Q6PHR2,BDBM24773,CHEMBL572881,MOTESANIB,IK49082
Q6PHR2,BDBM13534,CHEMBL572878,TOZASERTIB,IK49083
Q6PHR2,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK49084
Q6PHR2,BDBM31088,CHEMBL558752,RAF265,IK49085
Q6PHR2,BDBM15138,CHEMBL379218,A674563,IK49086
Q6PHR2,BDBM26474,CHEMBL477772,PAZOPANIB,IK49087
Q6PHR2,BDBM12621,CHEMBL384304,RG547,IK49088
Q6PHR2,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK49089
Q6PHR2,BDBM25045,CHEMBL573339,PI103,IK49090
Q6PHR2,BDBM25617,CHEMBL1230020,PLX4720,IK49091
Q6PHR2,BDBM50331096,CHEMBL491473,CEDIRANIB,IK49092
Q6PHR2,BDBM13535,CHEMBL124660,TANDUTINIB,IK49093
Q6PHR2,BDBM5447,CHEMBL939,GEFITINIB,IK49094
Q6PHR2,BDBM4779,CHEMBL31965,CANERTINIB,IK49095
Q6PHR2,BDBM25028,CHEMBL521851,PICTILISIB,IK49096
Q6PHR2,BDBM25118,CHEMBL522892,DOVITINIB,IK49097
Q6PHR2,BDBM60589,CHEMBL1236107,SGX523,IK49098
Q6PHR2,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK49099
Q6PHR2,BDBM16673,CHEMBL1336,SORAFENIB,IK49100
Q6PHR2,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK49101
Q6PHR2,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK49102
Q6PHR2,BDBM50355500,CHEMBL1908394,GSK461364,IK49103
Q6PHR2,BDBM31093,CHEMBL259084,MLN8054,IK49104
Q6PHR2,BDBM5931,CHEMBL296468,BMS387032,IK49105
Q6PHR2,BDBM50242737,CHEMBL450786,PHA665752,IK49106
Q6PHR2,BDBM31085,CHEMBL574738,AST487,IK49107
Q6PHR2,BDBM50161957,CHEMBL180022,NERATINIB,IK49108
Q6PHR2,BDBM6568,CHEMBL386051,PD17395,IK49109
Q6PHR2,BDBM13216,CHEMBL1421,DASATINIB,IK49110
Q6PHR2,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK49111
Q6PHR2,BDBM25084,CHEMBL230011,TG100115,IK49112
Q6PHR2,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK49113
Q6PHR2,BDBM5446,CHEMBL553,ERLOTINIB,IK49114
Q6PHR2,BDBM50355499,CHEMBL1908842,JNJ28312141,IK49115
Q6PHR2,BDBM50184807,CHEMBL377300,BRIVANIB,IK49116
Q6PHR2,BDBM13336,CHEMBL10,SB203580,IK49117
Q6PHR2,BDBM50355496,CHEMBL1908397,KW2449,IK49118
Q6PHR2,BDBM25013,CHEMBL494089,GSK690693,IK49119
Q6PHR2,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK49120
Q6PHR2,BDBM60665,CHEMBL475251,R406,IK49121
Q6PHR2,BDBM27817,CHEMBL464552,GSK1838705A,IK49122
Q6PHR2,BDBM50309910,CHEMBL608154,ML120B,IK49123
Q6PHR2,BDBM13530,CHEMBL941,IMATINIB,IK49124
Q6PHR2,BDBM4851,CHEMBL101253,VATALANIB,IK49125
Q6PHR2,BDBM21,CHEMBL24828,VANDETANIB,IK49126
Q6PHR2,BDBM21079,CHEMBL223360,LINIFANIB,IK49127
Q6PHR2,BDBM5445,CHEMBL554,LAPATINIB,IK49128
Q6PHR2,BDBM50193995,CHEMBL221959,TOFACITINIB,IK49129
Q6PHR2,BDBM4814,CHEMBL535,SUNITINIB,IK49130
Q6PHR2,BDBM5655,CHEMBL428690,ALVOCIDIB,IK49131
Q6PHR2,BDBM24654,CHEMBL445813,AT7519,IK49132
Q6PHR2,BDBM25121,CHEMBL513909,BI2536,IK49133
Q6PHR2,BDBM31095,CHEMBL1721885,SU014813,IK49134
Q6PHR2,BDBM25117,CHEMBL1289926,AXITINIB,IK49135
Q6PHR2,BDBM26300,CHEMBL215152,AZD1152HQPA,IK49136
Q6PHR2,BDBM50355495,CHEMBL1908391,MASITINIB,IK49137
Q6PHR2,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK49138
Q6PHR2,BDBM50132260,CHEMBL105442,CI1040,IK49139
Q6PHR2,BDBM50237710,CHEMBL255863,NILOTINIB,IK49140
Q6PHR2,BDBM50322823,CHEMBL1173655,AFATINIB,IK49141
P30291,BDBM13216,CHEMBL1421,DASATINIB,IK49142
P30291,BDBM31090,CHEMBL607707,PELITINIB,IK49143
P30291,BDBM31095,CHEMBL1721885,SU014813,IK49144
P30291,BDBM4814,CHEMBL535,SUNITINIB,IK49145
P30291,BDBM13534,CHEMBL572878,TOZASERTIB,IK49146
P30291,BDBM43766,CHEMBL414890,PROTOAPIGENONE,IK49147
P30291,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK49148
P30291,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK49149
P30291,BDBM50026612,CHEMBL502835,NINTEDANIB,IK49150
P30291,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK49151
P30291,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK49152
P30291,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK49153
P30291,BDBM50192349,CHEMBL214253,PD407824,IK49154
P30291,BDBM50192349,CHEMBL214253,PD407824,IK49155
P30291,BDBM50192349,CHEMBL214253,PD407824,IK49156
P30291,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK49157
P30291,BDBM13535,CHEMBL124660,TANDUTINIB,IK49158
P30291,BDBM16673,CHEMBL1336,SORAFENIB,IK49159
P30291,BDBM4814,CHEMBL535,SUNITINIB,IK49160
P30291,BDBM50326054,CHEMBL1240703,CGP52421,IK49161
P30291,BDBM25117,CHEMBL1289926,AXITINIB,IK49162
P30291,BDBM4552,CHEMBL288441,BOSUTINIB,IK49163
P30291,BDBM50355494,CHEMBL1908396,Ki20227,IK49164
P30291,BDBM15138,CHEMBL379218,A674563,IK49165
P30291,BDBM32362,CHEMBL261849,GW632580X,IK49166
P30291,BDBM5446,CHEMBL553,ERLOTINIB,IK49167
P30291,BDBM4851,CHEMBL101253,VATALANIB,IK49168
P30291,BDBM21079,CHEMBL223360,LINIFANIB,IK49169
P30291,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK49170
P30291,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK49171
P30291,BDBM50242742,CHEMBL509032,TAE684,IK49172
P30291,BDBM31088,CHEMBL558752,RAF265,IK49173
P30291,BDBM26474,CHEMBL477772,PAZOPANIB,IK49174
P30291,BDBM25919,CHEMBL249697,BMS345541,IK49175
P30291,BDBM50132260,CHEMBL105442,CI1040,IK49176
P30291,BDBM50355496,CHEMBL1908397,KW2449,IK49177
P30291,BDBM5931,CHEMBL296468,BMS387032,IK49178
P30291,BDBM60589,CHEMBL1236107,SGX523,IK49179
P30291,BDBM25028,CHEMBL521851,PICTILISIB,IK49180
P30291,BDBM25045,CHEMBL573339,PI103,IK49181
P30291,BDBM50242737,CHEMBL450786,PHA665752,IK49182
P30291,BDBM31095,CHEMBL1721885,SU014813,IK49183
P30291,BDBM26300,CHEMBL215152,AZD1152HQPA,IK49184
P30291,BDBM13216,CHEMBL1421,DASATINIB,IK49185
P30291,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK49186
P30291,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK49187
P30291,BDBM5445,CHEMBL554,LAPATINIB,IK49188
P30291,BDBM50355495,CHEMBL1908391,MASITINIB,IK49189
P30291,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK49190
P30291,BDBM12621,CHEMBL384304,RG547,IK49191
P30291,BDBM50322823,CHEMBL1173655,AFATINIB,IK49192
P30291,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK49193
P30291,BDBM25013,CHEMBL494089,GSK690693,IK49194
P30291,BDBM25617,CHEMBL1230020,PLX4720,IK49195
P30291,BDBM24654,CHEMBL445813,AT7519,IK49196
P30291,BDBM50161957,CHEMBL180022,NERATINIB,IK49197
P30291,BDBM60665,CHEMBL475251,R406,IK49198
P30291,BDBM25084,CHEMBL230011,TG100115,IK49199
P30291,BDBM31093,CHEMBL259084,MLN8054,IK49200
P30291,BDBM24773,CHEMBL572881,MOTESANIB,IK49201
P30291,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK49202
P30291,BDBM4779,CHEMBL31965,CANERTINIB,IK49203
P30291,BDBM13534,CHEMBL572878,TOZASERTIB,IK49204
P30291,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK49205
P30291,BDBM25118,CHEMBL522892,DOVITINIB,IK49206
P30291,BDBM50193995,CHEMBL221959,TOFACITINIB,IK49207
P30291,BDBM50184807,CHEMBL377300,BRIVANIB,IK49208
P30291,BDBM21,CHEMBL24828,VANDETANIB,IK49209
P30291,BDBM31085,CHEMBL574738,AST487,IK49210
P30291,BDBM4814,CHEMBL535,SUNITINIB,IK49211
P30291,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK49212
P30291,BDBM16673,CHEMBL1336,SORAFENIB,IK49213
P30291,BDBM5655,CHEMBL428690,ALVOCIDIB,IK49214
P30291,BDBM13530,CHEMBL941,IMATINIB,IK49215
P30291,BDBM50309910,CHEMBL608154,ML120B,IK49216
P30291,BDBM25121,CHEMBL513909,BI2536,IK49217
P30291,BDBM27817,CHEMBL464552,GSK1838705A,IK49218
P30291,BDBM5447,CHEMBL939,GEFITINIB,IK49219
P30291,BDBM13336,CHEMBL10,SB203580,IK49220
P30291,BDBM6568,CHEMBL386051,PD17395,IK49221
P30291,BDBM13535,CHEMBL124660,TANDUTINIB,IK49222
P30291,BDBM50331096,CHEMBL491473,CEDIRANIB,IK49223
P30291,BDBM50355499,CHEMBL1908842,JNJ28312141,IK49224
P30291,BDBM50355500,CHEMBL1908394,GSK461364,IK49225
P30291,BDBM50237710,CHEMBL255863,NILOTINIB,IK49226
P30291,BDBM4552,CHEMBL288441,BOSUTINIB,IK49227
P30291,BDBM13216,CHEMBL1421,DASATINIB,IK49228
P30291,BDBM31090,CHEMBL607707,PELITINIB,IK49229
P30291,BDBM50192349,CHEMBL214253,PD407824,IK49230
P30291,BDBM21079,CHEMBL223360,LINIFANIB,IK49231
P30291,BDBM24773,CHEMBL572881,MOTESANIB,IK49232
P30291,BDBM31085,CHEMBL574738,AST487,IK49233
P30291,BDBM26300,CHEMBL215152,AZD1152HQPA,IK49234
P30291,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK49235
P30291,BDBM5931,CHEMBL296468,BMS387032,IK49236
P30291,BDBM25118,CHEMBL522892,DOVITINIB,IK49237
P30291,BDBM31088,CHEMBL558752,RAF265,IK49238
P30291,BDBM4779,CHEMBL31965,CANERTINIB,IK49239
P30291,BDBM50193995,CHEMBL221959,TOFACITINIB,IK49240
P30291,BDBM31340,CHEMBL483321,CP724714,IK49241
P30291,BDBM13216,CHEMBL1421,DASATINIB,IK49242
P30291,BDBM31090,CHEMBL607707,PELITINIB,IK49243
P30291,BDBM5446,CHEMBL553,ERLOTINIB,IK49244
P30291,BDBM5655,CHEMBL428690,ALVOCIDIB,IK49245
P30291,BDBM5447,CHEMBL939,GEFITINIB,IK49246
P30291,BDBM32362,CHEMBL261849,GW632580X,IK49247
P30291,BDBM26474,CHEMBL477772,PAZOPANIB,IK49248
P30291,BDBM13530,CHEMBL941,IMATINIB,IK49249
P30291,BDBM6866,CHEMBL191003,JNJ7706621,IK49250
P30291,BDBM5445,CHEMBL554,LAPATINIB,IK49251
P30291,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK49252
P30291,BDBM13535,CHEMBL124660,TANDUTINIB,IK49253
P30291,BDBM31093,CHEMBL259084,MLN8054,IK49254
P30291,BDBM25045,CHEMBL573339,PI103,IK49255
P30291,BDBM4851,CHEMBL101253,VATALANIB,IK49256
P30291,BDBM7533,CHEMBL14762,SELICICLIB,IK49257
P30291,BDBM13531,CHEMBL278041,SB202190,IK49258
P30291,BDBM13336,CHEMBL10,SB203580,IK49259
P30291,BDBM50110208,CHEMBL440084,SB431542,IK49260
P30291,BDBM16673,CHEMBL1336,SORAFENIB,IK49261
P30291,BDBM31095,CHEMBL1721885,SU014813,IK49262
P30291,BDBM4814,CHEMBL535,SUNITINIB,IK49263
P30291,BDBM13534,CHEMBL572878,TOZASERTIB,IK49264
P30291,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK49265
P30291,BDBM21,CHEMBL24828,VANDETANIB,IK49266
P0C1S8,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK49267
P0C1S8,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK49268
P0C1S8,BDBM50026612,CHEMBL502835,NINTEDANIB,IK49269
P0C1S8,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK49270
P0C1S8,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK49271
P0C1S8,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK49272
P0C1S8,BDBM50326054,CHEMBL1240703,CGP52421,IK49273
P0C1S8,BDBM13535,CHEMBL124660,TANDUTINIB,IK49274
P0C1S8,BDBM16673,CHEMBL1336,SORAFENIB,IK49275
P0C1S8,BDBM4814,CHEMBL535,SUNITINIB,IK49276
P0C1S8,BDBM4814,CHEMBL535,SUNITINIB,IK49277
P0C1S8,BDBM31085,CHEMBL574738,AST487,IK49278
P0C1S8,BDBM50331096,CHEMBL491473,CEDIRANIB,IK49279
P0C1S8,BDBM21,CHEMBL24828,VANDETANIB,IK49280
P0C1S8,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK49281
P0C1S8,BDBM27817,CHEMBL464552,GSK1838705A,IK49282
P0C1S8,BDBM50309910,CHEMBL608154,ML120B,IK49283
P0C1S8,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK49284
P0C1S8,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK49285
P0C1S8,BDBM31095,CHEMBL1721885,SU014813,IK49286
P0C1S8,BDBM60589,CHEMBL1236107,SGX523,IK49287
P0C1S8,BDBM16673,CHEMBL1336,SORAFENIB,IK49288
P0C1S8,BDBM50242742,CHEMBL509032,TAE684,IK49289
P0C1S8,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK49290
P0C1S8,BDBM50184807,CHEMBL377300,BRIVANIB,IK49291
P0C1S8,BDBM50193995,CHEMBL221959,TOFACITINIB,IK49292
P0C1S8,BDBM50161957,CHEMBL180022,NERATINIB,IK49293
P0C1S8,BDBM5655,CHEMBL428690,ALVOCIDIB,IK49294
P0C1S8,BDBM13336,CHEMBL10,SB203580,IK49295
P0C1S8,BDBM50322823,CHEMBL1173655,AFATINIB,IK49296
P0C1S8,BDBM31088,CHEMBL558752,RAF265,IK49297
P0C1S8,BDBM5445,CHEMBL554,LAPATINIB,IK49298
P0C1S8,BDBM25084,CHEMBL230011,TG100115,IK49299
P0C1S8,BDBM50355500,CHEMBL1908394,GSK461364,IK49300
P0C1S8,BDBM13530,CHEMBL941,IMATINIB,IK49301
P0C1S8,BDBM26300,CHEMBL215152,AZD1152HQPA,IK49302
P0C1S8,BDBM25118,CHEMBL522892,DOVITINIB,IK49303
P0C1S8,BDBM25117,CHEMBL1289926,AXITINIB,IK49304
P0C1S8,BDBM6568,CHEMBL386051,PD17395,IK49305
P0C1S8,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK49306
P0C1S8,BDBM25121,CHEMBL513909,BI2536,IK49307
P0C1S8,BDBM32362,CHEMBL261849,GW632580X,IK49308
P0C1S8,BDBM26474,CHEMBL477772,PAZOPANIB,IK49309
P0C1S8,BDBM25617,CHEMBL1230020,PLX4720,IK49310
P0C1S8,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK49311
P0C1S8,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK49312
P0C1S8,BDBM50237710,CHEMBL255863,NILOTINIB,IK49313
P0C1S8,BDBM24773,CHEMBL572881,MOTESANIB,IK49314
P0C1S8,BDBM31093,CHEMBL259084,MLN8054,IK49315
P0C1S8,BDBM5931,CHEMBL296468,BMS387032,IK49316
P0C1S8,BDBM50132260,CHEMBL105442,CI1040,IK49317
P0C1S8,BDBM50355494,CHEMBL1908396,Ki20227,IK49318
P0C1S8,BDBM60665,CHEMBL475251,R406,IK49319
P0C1S8,BDBM12621,CHEMBL384304,RG547,IK49320
P0C1S8,BDBM4851,CHEMBL101253,VATALANIB,IK49321
P0C1S8,BDBM13535,CHEMBL124660,TANDUTINIB,IK49322
P0C1S8,BDBM5447,CHEMBL939,GEFITINIB,IK49323
P0C1S8,BDBM13534,CHEMBL572878,TOZASERTIB,IK49324
P0C1S8,BDBM24654,CHEMBL445813,AT7519,IK49325
P0C1S8,BDBM5446,CHEMBL553,ERLOTINIB,IK49326
P0C1S8,BDBM50355499,CHEMBL1908842,JNJ28312141,IK49327
P0C1S8,BDBM50355495,CHEMBL1908391,MASITINIB,IK49328
P0C1S8,BDBM50242737,CHEMBL450786,PHA665752,IK49329
P0C1S8,BDBM4779,CHEMBL31965,CANERTINIB,IK49330
P0C1S8,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK49331
P0C1S8,BDBM25028,CHEMBL521851,PICTILISIB,IK49332
P0C1S8,BDBM13216,CHEMBL1421,DASATINIB,IK49333
P0C1S8,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK49334
P0C1S8,BDBM25013,CHEMBL494089,GSK690693,IK49335
P0C1S8,BDBM4552,CHEMBL288441,BOSUTINIB,IK49336
P0C1S8,BDBM25045,CHEMBL573339,PI103,IK49337
P0C1S8,BDBM15138,CHEMBL379218,A674563,IK49338
P0C1S8,BDBM25919,CHEMBL249697,BMS345541,IK49339
P0C1S8,BDBM50355496,CHEMBL1908397,KW2449,IK49340
P0C1S8,BDBM21079,CHEMBL223360,LINIFANIB,IK49341
P0C1S8,BDBM4552,CHEMBL288441,BOSUTINIB,IK49342
